frame_count,ssim_top,ssim_bottom,ssim_overall,histogram_similarity
15515,0.9966104626655579,0.9928488731384277,0.9922529458999634,0.9999989697864099
15516,0.9980619549751282,0.9958187937736511,0.9940853714942932,0.9999996344751828
15517,0.9970364570617676,0.9926156401634216,0.9917745590209961,0.9999997872617472
15518,0.9987878799438477,0.9962708950042725,0.9936901330947876,0.9999982667385061
15519,0.9990086555480957,0.995976448059082,0.9944024085998535,0.9999988436233206
15520,0.9975306987762451,0.9942806363105774,0.9926587343215942,0.9999966521537893
15521,0.9981521964073181,0.9965095520019531,0.994462251663208,0.9999987667021091
15522,0.9966331720352173,0.9921255111694336,0.9922690987586975,0.9999991211576466
15523,0.9949350953102112,0.990593671798706,0.9910247325897217,0.999998858828766
15524,0.997968852519989,0.995882511138916,0.9943951368331909,0.9999996187102929
15525,0.9984282851219177,0.9972671270370483,0.9952020645141602,0.9999992519018933
15526,0.9953746199607849,0.9145639538764954,0.9806682467460632,0.9998768757947933
15527,0.9986751675605774,0.8559592366218567,0.9779531359672546,0.9996711552376756
15528,0.9977026581764221,0.9946475625038147,0.9942452907562256,0.9999970975982193
15529,0.9975903630256653,0.9943059682846069,0.9937900304794312,0.999998051071511
15530,0.9973056316375732,0.9933655858039856,0.9930968880653381,0.9999984848367508
15531,0.995611846446991,0.9905927181243896,0.991248607635498,0.9999985522564936
15532,0.996427595615387,0.9923117756843567,0.9914560317993164,0.9999993885206635
15533,0.996718168258667,0.9955846071243286,0.9924160838127136,0.9999983839255806
15534,0.9984420537948608,0.9962199330329895,0.993792712688446,0.9999997347362335
15535,0.9985458850860596,0.9958653450012207,0.993518054485321,0.9999988302146441
15536,0.9847006797790527,0.9720567464828491,0.9769625663757324,0.9999669111286631
15537,0.999840497970581,0.9984565377235413,0.9968827366828918,0.9999987495368339
15538,0.9995242357254028,0.9971416592597961,0.9952867031097412,0.9999876309132467
15539,0.9993569850921631,0.998236894607544,0.9954324960708618,0.9999956074160299
15540,0.9992653727531433,0.9973636269569397,0.9954590797424316,0.9999996394543733
15541,0.9992099404335022,0.995861291885376,0.9954689145088196,0.9999998152508327
15542,0.9987303614616394,0.9954843521118164,0.9953615665435791,0.9999983849082072
15543,0.9968186020851135,0.9910258054733276,0.9923221468925476,0.9999989612478811
15544,0.9978083372116089,0.9930656552314758,0.9920288920402527,0.9999996222502423
15545,0.9955089092254639,0.9893757104873657,0.9896900653839111,0.999998897618775
15546,0.9978355765342712,0.9937035441398621,0.9930411577224731,0.9999992300961733
15547,0.9977985620498657,0.9922218322753906,0.9931779503822327,0.9999977610185335
15548,0.9981876611709595,0.9922324419021606,0.9926123023033142,0.99999867379272
15549,0.9956297874450684,0.9906768202781677,0.990781843662262,0.9999930636723282
15550,0.9957447648048401,0.9915521740913391,0.9915333390235901,0.9999979569216098
15551,0.9977510571479797,0.9959472417831421,0.9930295944213867,0.999999068561726
15552,0.9990324378013611,0.9950864315032959,0.9934127926826477,0.999999625629207
15553,0.9968060255050659,0.9926519393920898,0.9907680153846741,0.9999975363603155
15554,0.9982141256332397,0.9963670372962952,0.9924799203872681,0.9999996068215844
15555,0.9981141686439514,0.9935973286628723,0.9926931262016296,0.9999994202747573
15556,0.9983862042427063,0.992764413356781,0.9919009208679199,0.9999993892135768
15557,0.9974862337112427,0.9931317567825317,0.991438090801239,0.9999993786234873
15558,0.9960415363311768,0.989432692527771,0.9896267056465149,0.9999943996952307
15559,0.9966866374015808,0.9892709851264954,0.9898935556411743,0.9999978187417959
15560,0.9984369874000549,0.9917705655097961,0.9918158054351807,0.9999961625059142
15561,0.9979562759399414,0.9928886294364929,0.9929059147834778,0.9999988030678214
15562,0.9988980889320374,0.9956170320510864,0.9940524697303772,0.9999980807177713
15563,0.9969745874404907,0.9913449883460999,0.9911288022994995,0.9999985336448141
15564,0.9976977705955505,0.9951887130737305,0.9934746026992798,0.9999994870688536
15565,0.9978876709938049,0.9955979585647583,0.9931278824806213,0.9999984931707708
15566,0.9952471256256104,0.9937430620193481,0.9908656477928162,0.9999972317291632
15567,0.9967898726463318,0.9964561462402344,0.9927322864532471,0.999998263009291
15568,0.9984312057495117,0.993988037109375,0.9930731654167175,0.9999990262243897
15569,0.9981083273887634,0.9938831925392151,0.9935314059257507,0.9999992761968113
15570,0.9963538646697998,0.9891928434371948,0.9901372790336609,0.9999984960386619
15571,0.9979590773582458,0.9903802871704102,0.9910329580307007,0.9999994225180482
15572,0.9967541694641113,0.9920995831489563,0.9910693764686584,0.9999984870736103
15573,0.9975160360336304,0.9927370548248291,0.9925185441970825,0.9999988956843269
15574,0.9984543919563293,0.9936289191246033,0.9933298230171204,0.9999989044031554
15575,0.9971094131469727,0.9921740293502808,0.9916609525680542,0.9999959055819074
15576,0.9978769421577454,0.9920669198036194,0.991908848285675,0.999999079163026
15577,0.9979248046875,0.9927151203155518,0.9920414686203003,0.9999993055762482
15578,0.9977020025253296,0.9911154508590698,0.9920530915260315,0.9999996379648834
15579,0.9978000521659851,0.9895811676979065,0.9914624094963074,0.9999981887320949
15580,0.9984486699104309,0.9924485683441162,0.9927735328674316,0.9999984447902293
15581,0.9953365921974182,0.988030731678009,0.9888978004455566,0.9999981591884661
15582,0.9977922439575195,0.993687629699707,0.9922317862510681,0.9999971022554657
15583,0.9971964955329895,0.9921025037765503,0.9924181699752808,0.9999974564754472
15584,0.986681342124939,0.9744929075241089,0.9796698093414307,0.999982174855944
15585,0.9994601607322693,0.9964495897293091,0.996756374835968,0.9999982401282517
15586,0.9988243579864502,0.9962725639343262,0.9964340329170227,0.9999821875042934
15587,0.9984883666038513,0.9921798706054688,0.993703305721283,0.9999977572730159
15588,0.7808253765106201,0.6136503219604492,0.7142422199249268,0.8951854694370283
15589,0.8990055322647095,0.9107842445373535,0.9195851683616638,0.9996007993321196
15590,0.9118755459785461,0.9377570748329163,0.9403574466705322,0.9998843666751736
15591,0.91252601146698,0.9487824440002441,0.945814847946167,0.9999334497561181
15592,0.9073352813720703,0.9278770089149475,0.9369702935218811,0.999878630582929
15593,0.9100925326347351,0.9128825664520264,0.931668221950531,0.9998653516804458
15594,0.9127398133277893,0.910607635974884,0.9292919635772705,0.9996135630729029
15595,0.9000557065010071,0.9088290929794312,0.9252858757972717,0.9999472040547629
15596,0.8987645506858826,0.9054544568061829,0.9232920408248901,0.9999479351648052
15597,0.8987985253334045,0.9016928672790527,0.9228988885879517,0.999925762318749
15598,0.9024927616119385,0.9085665345191956,0.9272553324699402,0.999938820305152
15599,0.9050039649009705,0.9171664714813232,0.9322445392608643,0.9999715786900991
15600,0.9068233370780945,0.9272751212120056,0.937898576259613,0.9999404542249026
15601,0.913671612739563,0.9297208786010742,0.941277801990509,0.9999757027062885
15602,0.9184309244155884,0.9291790127754211,0.9420872926712036,0.9999769413776938
15603,0.9221749305725098,0.9257550835609436,0.9411126971244812,0.9999841749341759
15604,0.93149334192276,0.9150129556655884,0.9371843338012695,0.9974809946898213
15605,0.9423525929450989,0.9071174263954163,0.9339710474014282,0.9996348115927371
15606,0.9447888135910034,0.9078174829483032,0.9322570562362671,0.9997203870555065
15607,0.9425232410430908,0.9138088226318359,0.9322464466094971,0.9998277988468414
15608,0.9355522394180298,0.7839186191558838,0.9179693460464478,0.9995832335239616
15609,0.9324692487716675,0.8646503686904907,0.9312741160392761,0.9996065751729768
15610,0.9280333518981934,0.9768665432929993,0.9630106091499329,0.9999887584468661
15611,0.9226383566856384,0.9585141539573669,0.9596803188323975,0.9999802980214425
15612,0.9248291254043579,0.9425801038742065,0.9493813514709473,0.9999740955792711
15613,0.9192523956298828,0.9513638019561768,0.9549168944358826,0.9997989187451706
15614,0.9189515113830566,0.9665600657463074,0.9529916048049927,0.9995953819699399
15615,0.9262552261352539,0.9633813500404358,0.9557314515113831,0.9999149405514853
15616,0.9264051914215088,0.9555913805961609,0.950486958026886,0.9995987401643571
15617,0.9279021620750427,0.9433501362800598,0.9388414621353149,0.9998699335565788
15618,0.93314528465271,0.9281758069992065,0.9333339333534241,0.9989147732965931
15619,0.9401701092720032,0.9277783632278442,0.9367581009864807,0.9998761206352988
15620,0.9431855082511902,0.9394001364707947,0.9438421130180359,0.9998956024114752
15621,0.9425532817840576,0.9496814608573914,0.9495499730110168,0.9996465183148073
15622,0.944006621837616,0.9386924505233765,0.9419018626213074,0.9998465982752333
15623,0.9460209608078003,0.9346675872802734,0.9405914545059204,0.999871247158936
15624,0.9453139901161194,0.9231632947921753,0.9369242787361145,0.9999687425233419
15625,0.944622278213501,0.913652241230011,0.932169497013092,0.9999746755587342
15626,0.9458762407302856,0.9265881180763245,0.9325436949729919,0.9993120824035318
15627,0.9453202486038208,0.9467437863349915,0.9422942996025085,0.9992185547997143
15628,0.9554490447044373,0.9626039862632751,0.9528509378433228,0.9997650227836274
15629,0.9684893488883972,0.9604149460792542,0.9229403734207153,0.9814338607903941
15630,0.9403424859046936,0.9363042712211609,0.8718737363815308,0.9588693019196186
15631,0.777014970779419,0.922882616519928,0.8046357035636902,0.9519357634978244
15632,0.6728119850158691,0.8121281266212463,0.7662877440452576,0.9811682786101741
15633,0.5772646069526672,0.48291218280792236,0.7672876119613647,0.9886346723801677
15634,0.5685641169548035,0.7077004909515381,0.7750093936920166,0.9944689363724879
15635,0.8572266101837158,0.9871678352355957,0.7615430951118469,0.9975660629249739
15636,0.9077531695365906,0.9979058504104614,0.7890461087226868,0.999961735525414
15637,0.5231322646141052,0.970146119594574,0.7654936909675598,0.9991155921110599
15638,0.37979093194007874,0.8887880444526672,0.6671202778816223,0.99723433808358
15639,0.2947543263435364,0.7198729515075684,0.5645136833190918,0.980220677417696
15640,0.3390379548072815,0.38952532410621643,0.5296334624290466,0.9442643704375546
15641,0.892100989818573,0.7591537833213806,0.6327992081642151,0.9610847092608497
15642,0.944198727607727,0.9191113114356995,0.8058339953422546,0.9265734739055693
15643,0.9456580877304077,0.9099388122558594,0.9267396926879883,0.9998928160591969
15644,0.9462823867797852,0.9069329500198364,0.921560525894165,0.9998842534438686
15645,0.808970034122467,0.6238089203834534,0.7659023404121399,0.8926767546839787
15646,0.9471786618232727,0.9218537211418152,0.9142531156539917,0.9999782214341446
15647,0.9545588493347168,0.9322890639305115,0.926381528377533,0.9999860372021023
15648,0.9590429663658142,0.952348530292511,0.9520374536514282,0.9999972207712924
15649,0.9525842666625977,0.9343975186347961,0.936822772026062,0.9997269900325976
15650,0.9461143612861633,0.9201974868774414,0.9239643812179565,0.9999087324925036
15651,0.9456626772880554,0.9150351285934448,0.9209050536155701,0.999928786262902
15652,0.9466299414634705,0.9104222059249878,0.9146721959114075,0.9999721648826944
15653,0.9440123438835144,0.9079297184944153,0.907738447189331,0.999976509365955
15654,0.9427015781402588,0.9094527959823608,0.9068899750709534,0.9999650592990602
15655,0.9473758935928345,0.9170319437980652,0.9142223596572876,0.9999750625077859
15656,0.9525958895683289,0.9232101440429688,0.9202694296836853,0.9999756154149216
15657,0.9563809037208557,0.9231086373329163,0.9163336157798767,0.9999556637100064
15658,0.9559283256530762,0.9118486642837524,0.9091813564300537,0.99993427035673
15659,0.9553630948066711,0.9106341004371643,0.9123551845550537,0.9999798177201811
15660,0.958105742931366,0.9228910803794861,0.9248580932617188,0.9999736150233283
15661,0.9672499299049377,0.8507283926010132,0.9261703491210938,0.9992931485221958
15662,0.966076135635376,0.9220943450927734,0.9445756077766418,0.9999989265197213
15663,0.9655769467353821,0.8544831275939941,0.9362634420394897,0.9971992588835
15664,0.9712198972702026,0.944108247756958,0.9506543278694153,0.9999903440309041
15665,0.9710341095924377,0.9427831172943115,0.9508159160614014,0.9996673142638564
15666,0.9737417101860046,0.9371556043624878,0.9489762187004089,0.9999055423174517
15667,0.95787513256073,0.92344731092453,0.9287495613098145,0.9999677887922616
15668,0.9487524628639221,0.9116436839103699,0.9137216806411743,0.9999703210836111
15669,0.94416344165802,0.9038902521133423,0.9081875681877136,0.9999758544210617
15670,0.9473907947540283,0.9126147627830505,0.9163435697555542,0.9999812384439826
15671,0.9457487463951111,0.9050835967063904,0.9149272441864014,0.999978503989593
15672,0.9394701719284058,0.9014604091644287,0.9078420400619507,0.9999654007813015
15673,0.9521679878234863,0.925500214099884,0.9267513155937195,0.9999883319516312
15674,0.9754863381385803,0.9795039892196655,0.9773902893066406,0.9999855768119229
15675,0.954094648361206,0.9308665990829468,0.9350855946540833,0.9999954901089086
15676,0.9405884146690369,0.9061716198921204,0.9089208841323853,0.9999757816779926
15677,0.9376755356788635,0.9053618907928467,0.9053205847740173,0.9999753158419797
15678,0.9368164539337158,0.9017336964607239,0.9007490873336792,0.9999553124685552
15679,0.9378925561904907,0.9018605351448059,0.8997014760971069,0.9999439903671692
15680,0.9420426487922668,0.9070455431938171,0.9048195481300354,0.9981439458650117
15681,0.9481657147407532,0.9232261776924133,0.9147796034812927,0.9999655264648056
15682,0.9550451636314392,0.9341093301773071,0.9274751543998718,0.9999755442137417
15683,0.9669705033302307,0.9556891918182373,0.9514145851135254,0.999986323167315
15684,0.974324107170105,0.9819138050079346,0.9734656810760498,0.9997384553702557
15685,0.9710332155227661,0.9693868160247803,0.9607000946998596,0.9999630319879327
15686,0.9684128165245056,0.9543213248252869,0.9529029726982117,0.9999629752996138
15687,0.9629105925559998,0.944598913192749,0.938976526260376,0.9999924210889087
15688,0.9571303129196167,0.9331676363945007,0.9209102392196655,0.9999631798127534
15689,0.9535866379737854,0.9300307035446167,0.9175034761428833,0.9999900941851587
15690,0.9561707973480225,0.9317930936813354,0.9209458231925964,0.9999906612138063
15691,0.9592437744140625,0.9401758909225464,0.929327130317688,0.9999914375969684
15692,0.9623658061027527,0.946443498134613,0.9316731095314026,0.9999947001213662
15693,0.9556066989898682,0.9396929740905762,0.9260346293449402,0.9999905273196323
15694,0.9614623188972473,0.948859691619873,0.9401509165763855,0.9999843507921928
15695,0.9879364371299744,0.9014149308204651,0.9714059829711914,0.9998122560656191
15696,0.9607377052307129,0.949022650718689,0.9412290453910828,0.9999954114803902
15697,0.7051260471343994,0.4557849168777466,0.6510685682296753,0.8351124304344917
15698,0.9874048233032227,0.9884756803512573,0.9868695735931396,0.9999940392571802
15699,0.9863426089286804,0.9845582842826843,0.9841311573982239,0.9999955956330908
15700,0.9853761196136475,0.979109525680542,0.9836227297782898,0.9996859770954156
15701,0.9866321682929993,0.9785586595535278,0.98258376121521,0.9999744813440572
15702,0.9806970953941345,0.8924444317817688,0.9641858339309692,0.9992466116773655
15703,0.9910393953323364,0.9858716130256653,0.9866921305656433,0.9996595628501911
15704,0.9860935211181641,0.9811740517616272,0.9834646582603455,0.9999368945437574
15705,0.990332305431366,0.9892296195030212,0.988374650478363,0.9999940414949778
15706,0.9919318556785583,0.9893330335617065,0.9889612197875977,0.9999745903629882
15707,0.9922349452972412,0.9917564392089844,0.9901771545410156,0.9999969566084326
15708,0.9857292175292969,0.9786021113395691,0.9813862442970276,0.999997982767284
15709,0.9889275431632996,0.9841541051864624,0.9871397018432617,0.9999982041508845
15710,0.9876312613487244,0.983202338218689,0.9848930835723877,0.999998636147053
15711,0.9861627817153931,0.9797459840774536,0.9848585724830627,0.9999988498086347
15712,0.9912911057472229,0.9874945282936096,0.9883288741111755,0.9999962366578418
15713,0.9936023950576782,0.9883856177330017,0.9891324043273926,0.9999928686053174
15714,0.9881905913352966,0.9860894083976746,0.9859656691551208,0.9999968777153394
15715,0.9857004284858704,0.974420964717865,0.9805176854133606,0.999997699633898
15716,0.9872823357582092,0.9861600995063782,0.9870539307594299,0.9999973748813769
15717,0.9885205030441284,0.9862181544303894,0.9871820211410522,0.9999987688791054
15718,0.9920387268066406,0.9893707633018494,0.9900239706039429,0.9999988668870755
15719,0.9924362897872925,0.9913641810417175,0.9916643500328064,0.9999992858106859
15720,0.9938936829566956,0.9888507723808289,0.9907615780830383,0.999997733293743
15721,0.9856917262077332,0.9797921776771545,0.9830455183982849,0.9999991494077756
15722,0.9886206984519958,0.9834203124046326,0.9854480028152466,0.9999956870968052
15723,0.9899064302444458,0.9884578585624695,0.9881041646003723,0.9999987415375846
15724,0.9906932711601257,0.9867196083068848,0.9884669184684753,0.9999978792342944
15725,0.9708580374717712,0.9460815191268921,0.9653268456459045,0.9998614211898043
15726,0.9762612581253052,0.9653102159500122,0.9703316688537598,0.9999794216785483
15727,0.9874098300933838,0.9838321208953857,0.9864861965179443,0.9999805698457402
15728,0.9818630218505859,0.9665827751159668,0.9746211171150208,0.9990675539240745
15729,0.9973970651626587,0.9934924840927124,0.9957730770111084,0.9999978105525401
15730,0.9973974823951721,0.9928699135780334,0.995338499546051,0.9999994860773695
15731,0.9930026531219482,0.9879723191261292,0.9907004833221436,0.9998952198301836
15732,0.982416570186615,0.9705772399902344,0.9752969145774841,0.9999204515774769
15733,0.9918501973152161,0.9894442558288574,0.9915789365768433,0.9999961185113202
15734,0.9965919852256775,0.9953742623329163,0.9945325255393982,0.9999984685078078
15735,0.9969131350517273,0.9945626258850098,0.9950743913650513,0.9999981470297199
15736,0.9937564134597778,0.9897465109825134,0.9912843704223633,0.9999990993472688
15737,0.9927851557731628,0.9901093244552612,0.990275502204895,0.9999974113562078
15738,0.9947690367698669,0.9943559169769287,0.9948990941047668,0.9999959433838133
15739,0.9915980696678162,0.9898257255554199,0.9907001852989197,0.9999972421901347
15740,0.9926727414131165,0.9912711977958679,0.9915827512741089,0.9999991001944113
15741,0.9954619407653809,0.9932378530502319,0.9940497279167175,0.9999994292187273
15742,0.9919927716255188,0.9916716814041138,0.991669774055481,0.999997085773596
15743,0.9896529316902161,0.9910176992416382,0.9898280501365662,0.9999982027892649
15744,0.9898438453674316,0.9877769947052002,0.9878941774368286,0.9999988271061037
15745,0.9909204244613647,0.9874095320701599,0.9884670972824097,0.999998787117836
15746,0.9936508536338806,0.9947561025619507,0.9928401112556458,0.9999993888387968
15747,0.9945600032806396,0.9950900673866272,0.9929721355438232,0.9999947847121008
15748,0.9933436512947083,0.9917560815811157,0.991441011428833,0.9999988561149649
15749,0.9905062317848206,0.9883402585983276,0.988666832447052,0.9999967901328783
15750,0.995564341545105,0.9919444918632507,0.9915258288383484,0.9999964631612399
15751,0.9929261803627014,0.9934554100036621,0.990747332572937,0.9999993374945852
15752,0.9817238450050354,0.965210497379303,0.9747622609138489,0.9999928064028629
15753,0.981968343257904,0.981989324092865,0.9818838238716125,0.9998892332143168
15754,0.9948195219039917,0.9955474138259888,0.992229163646698,0.9999773677539245
15755,0.9931498169898987,0.9952391386032104,0.9913490414619446,0.9999983334793083
15756,0.995658278465271,0.9942473769187927,0.9916346669197083,0.9999978580638098
15757,0.99099200963974,0.9904752373695374,0.9884626269340515,0.9999986356133732
15758,0.9873283505439758,0.9845752120018005,0.9852622151374817,0.9999991733997247
15759,0.9929975867271423,0.9931958913803101,0.9923141002655029,0.9999975160485435
15760,0.9910614490509033,0.9922276735305786,0.9907904267311096,0.9999993059603077
15761,0.9920972585678101,0.9944572448730469,0.9925394058227539,0.9999997062200489
15762,0.9912170767784119,0.9923508763313293,0.9914344549179077,0.9999992010081009
15763,0.9854792356491089,0.9797293543815613,0.9816359281539917,0.9999959725190413
15764,0.9870406985282898,0.9820406436920166,0.9853177070617676,0.9999993402520215
15765,0.9913318157196045,0.9911935329437256,0.9907108545303345,0.9999987998188455
15766,0.9810425043106079,0.9707151055335999,0.9761621356010437,0.9999925170431998
15767,0.971716582775116,0.9513576030731201,0.962799608707428,0.9999089635797821
15768,0.9773991703987122,0.9674370884895325,0.9736148118972778,0.9999879782849708
15769,0.9889545440673828,0.9905343055725098,0.9882614016532898,0.9999981571619496
15770,0.9852943420410156,0.9774929881095886,0.9798188209533691,0.9999977925958348
15771,0.9909849166870117,0.9915968179702759,0.9888269901275635,0.9999984397411941
15772,0.9934587478637695,0.9133349657058716,0.9775735139846802,0.9998349262312829
15773,0.9932703375816345,0.992987334728241,0.9913434982299805,0.9999990228148868
15774,0.9927933812141418,0.9344065189361572,0.9866669178009033,0.9999482987236581
15775,0.9943293333053589,0.9968721866607666,0.9934873580932617,0.9999991602208327
15776,0.9788379073143005,0.9629427194595337,0.9718015789985657,0.9991470224774387
15777,0.9941189289093018,0.9949969053268433,0.994510293006897,0.9999993850710859
15778,0.997235894203186,0.9970799684524536,0.9962255358695984,0.9999615695669253
15779,0.9933539628982544,0.9946119785308838,0.9924873113632202,0.9999896583679839
15780,0.9928938746452332,0.9944766163825989,0.992200493812561,0.9999923035717041
15781,0.9940358996391296,0.9934179782867432,0.9934107065200806,0.9999983074331245
15782,0.994871199131012,0.9961414933204651,0.994171142578125,0.999999034605097
15783,0.9923215508460999,0.9885134696960449,0.989967405796051,0.999998653083658
15784,0.9909930229187012,0.9875974059104919,0.9901465177536011,0.9999989236051903
15785,0.9942373633384705,0.9947340488433838,0.9935831427574158,0.9999996503731453
15786,0.9915957450866699,0.9899712204933167,0.988703191280365,0.9999986382679594
15787,0.9949668645858765,0.9958003759384155,0.9940595030784607,0.9999987721296906
15788,0.9919244050979614,0.9919956922531128,0.992409348487854,0.9999993318782119
15789,0.9883733987808228,0.9867277145385742,0.9868321418762207,0.9999989453581807
15790,0.9883552193641663,0.9803300499916077,0.984999418258667,0.9999968171444977
15791,0.9890350103378296,0.986802339553833,0.9856716394424438,0.9999980215291229
15792,0.9839136004447937,0.9632527828216553,0.975500226020813,0.9998858794252302
15793,0.9649362564086914,0.9411490559577942,0.9552574753761292,0.9999381433036558
15794,0.9622330665588379,0.93364417552948,0.9511626958847046,0.9999655521893123
15795,0.9829792380332947,0.9781507849693298,0.9784781336784363,0.9999951279010932
15796,0.9883536100387573,0.9826377034187317,0.98566073179245,0.9999981184471511
15797,0.9767468571662903,0.954071581363678,0.9657134413719177,0.9999858339771972
15798,0.9612995982170105,0.9320711493492126,0.9490432739257812,0.9999895163976957
15799,0.9537534117698669,0.9243542551994324,0.9417075514793396,0.9999931727193709
15800,0.9643243551254272,0.9407844543457031,0.9558577537536621,0.9999972986802088
15801,0.9879595637321472,0.9880280494689941,0.9869940280914307,0.9999978660764792
15802,0.9929404258728027,0.9956203699111938,0.9915443658828735,0.9999569155788065
15803,0.9921647310256958,0.993201494216919,0.9916602969169617,0.9999974843705994
15804,0.986853301525116,0.9844451546669006,0.9855927228927612,0.9999952465076207
15805,0.9905591011047363,0.986466109752655,0.9876644611358643,0.9999982241426246
15806,0.9692365527153015,0.9429630637168884,0.9567493796348572,0.9999212044094977
15807,0.9668557047843933,0.9431520104408264,0.9588785171508789,0.9999922488752313
15808,0.9758546352386475,0.9690889716148376,0.9692624807357788,0.999998750317187
15809,0.9913711547851562,0.9925004243850708,0.9899560809135437,0.9999958928219724
15810,0.9913223385810852,0.9944406747817993,0.9908769130706787,0.9999595627793292
15811,0.9885109663009644,0.9823411703109741,0.9857814908027649,0.9999954633582424
15812,0.9704002737998962,0.9453351497650146,0.9579267501831055,0.9999640607958815
15813,0.9847916960716248,0.9778594970703125,0.9809940457344055,0.9999982634637656
15814,0.994755744934082,0.9939964413642883,0.9929943084716797,0.9999837084379839
15815,0.9910970330238342,0.9916251301765442,0.9904893040657043,0.9999947436645751
15816,0.9923378229141235,0.9922183752059937,0.9918259382247925,0.9999781446204858
15817,0.9897754192352295,0.9898250699043274,0.9880994558334351,0.9999974881713531
15818,0.9876566529273987,0.9863753318786621,0.9838318824768066,0.9999830941785084
15819,0.9858921766281128,0.9821580648422241,0.9826565980911255,0.999988168414847
15820,0.9901610016822815,0.985501229763031,0.9841039776802063,0.9999735287237932
15821,0.9930585622787476,0.9926761388778687,0.9870966672897339,0.9999717414425742
15822,0.9936510324478149,0.9952560067176819,0.9882363677024841,0.9999491312408166
15823,0.9907922744750977,0.9914872646331787,0.9796212911605835,0.9997412951213969
15824,0.980431079864502,0.9660634994506836,0.9620084762573242,0.9987918242594716
15825,0.9952527284622192,0.9942628741264343,0.9798097014427185,0.9996634372385309
15826,0.9883047342300415,0.9107158780097961,0.9579623341560364,0.9996838517061175
15827,0.9886263012886047,0.9834417700767517,0.966864287853241,0.9998196863585498
15828,0.9884881973266602,0.9817813038825989,0.9614071846008301,0.9995972157734125
15829,0.9879507422447205,0.9709311723709106,0.9523292779922485,0.9994359910446848
15830,0.9901580810546875,0.9880487322807312,0.9523678421974182,0.9995731433926114
15831,0.9955042004585266,0.9964715838432312,0.9582368731498718,0.9995905296460849
15832,0.993297278881073,0.995363712310791,0.953636884689331,0.9997408541730373
15833,0.9928971529006958,0.9903205037117004,0.9501294493675232,0.9998418880662213
15834,0.9965581297874451,0.9960924386978149,0.9535621404647827,0.9999216213081237
15835,0.9947366714477539,0.9959410429000854,0.9515644907951355,0.9999445310925992
15836,0.993523359298706,0.9957383871078491,0.9485515356063843,0.9999775095513965
15837,0.9931482076644897,0.9904634952545166,0.9427921772003174,0.9999849010510902
15838,0.9857190251350403,0.9653837084770203,0.9266018271446228,0.9993954087382968
15839,0.9807575345039368,0.9701434373855591,0.9328258037567139,0.9999753711617869
15840,0.9889242649078369,0.986108124256134,0.9447463154792786,0.9999366064151269
15841,0.9932491779327393,0.990889310836792,0.9466074109077454,0.9999343158587954
15842,0.9840894937515259,0.9571892619132996,0.9331182241439819,0.9999458970742825
15843,0.9886361360549927,0.9842559099197388,0.9396485686302185,0.9998661979573391
15844,0.9953743815422058,0.9848104119300842,0.9380677342414856,0.9998730704685288
15845,0.9894379377365112,0.9933393001556396,0.9394998550415039,0.9999582397350746
15846,0.9681680202484131,0.9777724146842957,0.9361549019813538,0.9998929148453518
15847,0.9463827013969421,0.9229407906532288,0.9270325899124146,0.9997340292753882
15848,0.9391404986381531,0.9001631140708923,0.9367339015007019,0.9998936569385323
15849,0.9136645793914795,0.9057916402816772,0.9401013851165771,0.9996829222423211
15850,0.9132708311080933,0.9028797745704651,0.9394005537033081,0.999950249464957
15851,0.9037440419197083,0.8818578720092773,0.9369719624519348,0.9999456396873522
15852,0.8899537920951843,0.8618004322052002,0.9319929480552673,0.9999303590725501
15853,0.8743645548820496,0.8654073476791382,0.9232745170593262,0.9995883149377537
15854,0.8552815914154053,0.8749343752861023,0.9153891801834106,0.9999714009804654
15855,0.8549439907073975,0.9161447286605835,0.9319198131561279,0.9999627594083313
15856,0.8549346327781677,0.9179703593254089,0.9351723790168762,0.9998174230498265
15857,0.8499581217765808,0.9141608476638794,0.9385029077529907,0.9999180337886924
15858,0.8534533381462097,0.8920071125030518,0.9342674612998962,0.999923234090376
15859,0.8438500761985779,0.831023097038269,0.9052627086639404,0.9994863056499308
15860,0.8408940434455872,0.8326234221458435,0.9206712245941162,0.9998589441908221
15861,0.8407526016235352,0.8150739669799805,0.9233675599098206,0.9997927059270229
15862,0.8393198251724243,0.7928725481033325,0.9258074760437012,0.9997925435104191
15863,0.8339585661888123,0.8015658855438232,0.9158934354782104,0.999887190205569
15864,0.8348721861839294,0.8603870272636414,0.9307144284248352,0.9999387347454567
15865,0.8374833464622498,0.8561391830444336,0.9284234642982483,0.9999001458735353
15866,0.8338536024093628,0.8292691707611084,0.9214678406715393,0.9998754789332647
15867,0.853258490562439,0.8227256536483765,0.9260866641998291,0.9998622943104485
15868,0.8744083046913147,0.8114548325538635,0.9200983643531799,0.999906719509711
15869,0.8803625702857971,0.8064436912536621,0.9116322994232178,0.9998801214573514
15870,0.8940610289573669,0.8066014051437378,0.9196842908859253,0.9999568998310531
15871,0.9006304740905762,0.8155973553657532,0.92182856798172,0.9999364439757716
15872,0.900587797164917,0.8024126291275024,0.9102250933647156,0.9999754105917804
15873,0.9339996576309204,0.8225183486938477,0.9301899075508118,0.9999523042851036
15874,0.944282054901123,0.8453274369239807,0.9274709224700928,0.9998891712969543
15875,0.9539746046066284,0.8709353804588318,0.9330012202262878,0.9998879700211689
15876,0.9578872323036194,0.8837905526161194,0.9288520216941833,0.9997091149550368
